,index,word,count
122155,46123,h077801,1
122156,46119,usque,1
122157,46104,scheldedamen,1
122158,46135,h078401,1
122159,46102,fiercening,1
122160,46100,conveyerbelt,1
122161,46081,negar,1
122162,46079,idealising,1
122163,46070,succouring,1
122164,46069,filmguess,1
122165,46064,peresarafat,1
122166,46132,aredrifts,1
122167,46136,transpillar,1
122168,46162,470m,1
122169,46151,h080701,1
122170,46160,h082401,1
122171,46158,h081601,1
122172,46157,18499,1
122173,46156,h081401,1
122174,46155,lycksele,1
122175,46154,h081001,1
122176,46153,currentcommon,1
122177,46149,h080601,1
122178,46139,h078801,1
122179,46148,h079701,1
122180,46147,zakynthos,1
122181,46145,arehoused,1
122182,46144,h082501,1
122183,46143,h079601,1
122184,46142,h079501,1
122185,46140,h079101,1
122186,45839,235m,1
122187,45831,h079401,1
122188,45416,billaud,1
122189,45642,99462001,1
122190,45606,cleptocommunism,1
122191,45605,utterlycleptocommunist,1
122192,45604,companionsinarms,1
122193,45603,mellano,1
122194,45602,lensi,1
122195,45595,massengeschäfte,1
122196,45594,botchups,1
122197,45589,reconvergence,1
122198,45579,a53842001,1
122199,45576,accusare,1
122200,45575,ipsum,1
122201,45570,c504962001,1
122202,45569,36542001,1
122203,45566,a53802001,1
122204,45562,bookkarlssonontheroof,1
122205,45561,rhapsodise,1
122206,45558,niklas,1
122207,45607,narcocommunism,1
122208,45612,c503992001,1
122209,45613,20012157,1
122210,45633,c502662001,1
122211,45640,c505072001,1
122212,45639,teams124422001,1
122213,45638,a503692001,1
122214,45637,20010807,1
122215,45636,c502182001,1
122216,45635,878501,1
122217,45634,20010817,1
122218,45632,909301,1
122219,45617,byservices,1
122220,45631,sectorcom,1
122221,45630,19992196,1
122222,45629,no10492001,1
122223,45628,evaluar,1
122224,45627,determinar,1
122225,45624,calledservices,1
122226,45623,areeconomic,1
122227,45550,soa,1
122228,45546,verstehen,1
122229,45538,sixthrate,1
122230,45448,adocument,1
122231,45469,businesstocustomer,1
122232,45468,wantedspamming,1
122233,45460,parlopol,1
122234,45459,03692001,1
122235,45454,insleeping,1
122236,45453,beensleeping,1
122237,45449,broads,1
122238,45447,topermanent,1
122239,45477,theautomatiseringsgids,1
122240,45446,americanswedish,1
122241,45428,amendmenton,1
122242,45427,itemnatural,1
122243,45425,threeeffects,1
122244,45424,entitledfloods,1
122245,45421,rescrutinised,1
122246,45418,handloik,1
122247,45470,arobinson,1
122248,45481,emap,1
122249,45536,inbusiness,1
122250,45511,européens,1
122251,45533,unstressed,1
122252,45528,500kilometre,1
122253,45526,horsebox,1
122254,45521,maatbuskkindermann,1
122255,45518,semimobile,1
122256,45513,itspromotion,1
122257,45512,2000821ec,1
122258,45510,producteurs,1
122259,45482,overassertive,1
122260,45507,theshooting,1
122261,45499,cinemaviewing,1
122262,45498,goers,1
122263,45493,batterydependent,1
122264,45487,desktops,1
122265,45485,spammed,1
122266,45483,uce,1
122267,45641,20010821,1
122268,45643,c503212001,1
122269,45830,madrasses,1
122270,45645,20012342,1
122271,45775,h084901,1
122272,45772,h085701,1
122273,45765,bygood,1
122274,45764,thestatus,1
122275,45763,thewindow,1
122276,45761,isexport,1
122277,45760,newneighbourhood,1
122278,45758,socalledpirate,1
122279,45753,toeurosclerosis,1
122280,45752,coughing,1
122281,45748,erikamaritime,1
122282,45742,themlobbies,1
122283,45735,9667ec,1
122284,45726,selfproduction,1
122285,45722,thancitizen,1
122286,45721,wordvoter,1
122287,45719,commertium,1
122288,45779,h083901,1
122289,45784,taurine,1
122290,45788,h077201,1
122291,45810,orstun,1
122292,45829,h045600,1
122293,45828,h079201,1
122294,45823,h078201,1
122295,45822,h082101,1
122296,45815,h080001,1
122297,45814,theawarded,1
122298,45813,stungun,1
122299,45808,h080101,1
122300,45789,h066301to,1
122301,45807,beenawarded,1
122302,45804,h079001,1
122303,45798,h078601,1
122304,45797,themhere,1
122305,45794,h080501,1
122306,45792,h077601,1
122307,45791,unchannelled,1
122308,45717,saywas,1
122309,45716,authoridies,1
122310,45715,carefullycontrolled,1
122311,45657,providingtraining,1
122312,45664,misdealing,1
122313,45663,toexonerate,1
122314,45662,meansbleaching,1
122315,45661,capitaux,1
122316,45660,isblanchiment,1
122317,45659,a503802001,1
122318,45658,andassistance,1
122319,45656,a503622001,1
122320,45666,thathis,1
122321,45655,putsmall,1
122322,45653,meurtres,1
122323,45652,calledpetits,1
122324,45650,istreaty,1
122325,45649,saystreaty,1
122326,45648,20012085,1
122327,45647,c501892001,1
122328,45665,havespecific,1
122329,45667,lawyerknows,1
122330,45713,citizenuser,1
122331,45679,onunwanted,1
122332,45705,directivebydirective,1
122333,45696,euroservices,1
122334,45693,ofselling,1
122335,45692,toincrease,1
122336,45686,a03712001,1
122337,45684,a03692001,1
122338,45680,askeddoes,1
122339,45678,thisoptout,1
122340,45669,santinelli,1
122341,45677,socalledoptin,1
122342,45676,wronglyconceived,1
122343,45675,autograph,1
122344,45674,a03742001,1
122345,45673,areconfidential,1
122346,45672,onpublic,1
122347,45671,repliedfor,1
122348,47787,kopassus,1
122349,47798,tentena,1
122350,47808,criminalpeople,1
122351,49945,post2003,1
122352,49988,oflaissezfaire,1
122353,49985,c501852001,1
122354,49984,a500742002,1
122355,49976,expressionpolitically,1
122356,49975,bepolitically,1
122357,49968,b11,1
122358,49966,termpolitically,1
122359,49963,parachutages,1
122360,49962,eprom,1
122361,49959,povertyfocused,1
122362,49958,thecencelli,1
122363,49954,forelearning,1
122364,49952,onlyamber,1
122365,49951,steamed,1
122366,49950,asenlargement,1
122367,49949,2003s,1
122368,49947,andebusiness,1
122369,49991,rapkei,1
122370,49992,undiscriminatory,1
122371,49999,oflegislate,1
122372,50019,20010267,1
122373,50028,withand,1
122374,50027,clauseand,1
122375,50024,c506412001,1
122376,50023,1079412001,1
122377,50022,a500522002,1
122378,50021,20010268,1
122379,50020,c505522001,1
122380,50018,c505512001,1
122381,50005,crosssubsidised,1
122382,50017,a500342002,1
122383,50016,c500210109,1
122384,50015,155322001,1
122385,50014,ascompetent,1
122386,50011,englishowned,1
122387,50010,kwhour,1
122388,50006,asceticism,1
122389,49946,withelearning,1
122390,49944,highestperforming,1
122391,49399,b500672002,1
122392,49939,suchscreening,1
122393,49860,dk4,1
122394,49859,channelphoenix,1
122395,49858,statesbbc,1
122396,49857,thecspan,1
122397,49856,a500512002,1
122398,49854,quasidictators,1
122399,49849,yorkstyle,1
122400,49848,debtravaged,1
122401,49839,casares,1
122402,49837,wrotenothing,1
122403,49835,quoteliberalisation,1
122404,49832,wasanother,1
122405,49831,wasleadership,1
122406,49830,davosnew,1
122407,49824,anaxis,1
122408,49818,idahos,1
122409,49815,interpolated,1
122410,49868,aonestopshop,1
122411,49869,thesecommon,1
122412,49871,0080,1
122413,49914,c503842001,1
122414,49936,reprioritisations,1
122415,49935,a500642002,1
122416,49932,20000147,1
122417,49931,c501032002,1
122418,49925,longshopping,1
122419,49922,minicommittee,1
122420,49915,20012150,1
122421,49913,a500542002,1
122422,49875,setters,1
122423,49910,posthandling,1
122424,49907,9667,1
122425,49906,thedifficult,1
122426,49883,inglewoods,1
122427,49881,newsworthiness,1
122428,49880,misfeasance,1
122429,49876,iascs,1
122430,50029,calledtelelombardia,1
122431,50030,myselfwe,1
122432,50032,badquality,1
122433,50033,a500532002,1
122434,50197,limetree,1
122435,50187,sociorural,1
122436,50181,20012189,1
122437,50180,c504672001,1
122438,50179,a500632002,1
122439,50176,thereduction,1
122440,50175,h014202,1
122441,50174,h008602,1
122442,50171,h008302,1
122443,50170,mostaffected,1
122444,50169,granadas,1
122445,50168,cetarsa,1
122446,50167,163698,1
122447,50164,h006402,1
122448,50159,complaintmaking,1
122449,50156,h010102,1
122450,50152,styrene,1
122451,50210,imagemaking,1
122452,50216,magazinethe,1
122453,50218,highdose,1
122454,50254,masqueraded,1
122455,50277,congeals,1
122456,50275,lammergeiers,1
122457,50267,46b,1
122458,50266,gmps,1
122459,50261,kale,1
122460,50258,saydont,1
122461,50257,wordduress,1
122462,50253,masslobbied,1
122463,50219,castrates,1
122464,50246,oddball,1
122465,50238,isvery,1
122466,50237,printif,1
122467,50231,muesli,1
122468,50230,drugstore,1
122469,50229,mintballs,1
122470,50220,fatsoluble,1
122471,50150,acrylonitrile,1
122472,50146,h010002,1
122473,50140,h009302,1
122474,50062,ayoubi,1
122475,50091,asprevention,1
122476,50086,anaway,1
122477,50079,prowoman,1
122478,50078,antireligion,1
122479,50077,idealisms,1
122480,50074,priesthood,1
122481,50064,genitalia,1
122482,50055,issuewomen,1
122483,50098,industriallyinduced,1
122484,50054,20002174,1
122485,50053,a503652001,1
122486,50047,airportbased,1
122487,50041,muffling,1
122488,50040,noisehandling,1
122489,50036,20010282,1
122490,50035,c506672001,1
122491,50093,classicalorchestral,1
122492,50101,pigfeeding,1
122493,50138,h009202,1
122494,50123,h007902,1
122495,50137,29392001,1
122496,50136,h006202,1
122497,50135,butsummary,1
122498,50133,h013502,1
122499,50131,h014802,1
122500,50127,conformityassessment,1
122501,50126,h009702,1
122502,50122,b500082002,1
122503,50102,earmuffs,1
122504,50121,byunfair,1
122505,50120,crossair,1
122506,50118,thereserve,1
122507,50117,muffs,1
122508,50116,hindrec,1
122509,50113,86188,1
122510,50112,measureslikely,1
122511,49814,laekens,1
122512,49813,quartertime,1
122513,49804,socratesi,1
122514,49611,thengo,1
122515,49535,a500302002,1
122516,49533,l528,1
122517,49530,statesoperation,1
122518,49529,fogg,1
122519,49526,thebank,1
122520,49523,pontoon,1
122521,49522,titlebetter,1
122522,49521,haveeveryday,1
122523,49518,macroimmigration,1
122524,49513,mccormicks,1
122525,49509,auld,1
122526,49508,microcircuits,1
122527,49504,émigrés,1
122528,49498,b5000502,1
122529,49497,b5000402,1
122530,49496,narrowband,1
122531,49493,fulllength,1
122532,49537,b500062002,1
122533,49538,00072002,1
122534,49544,workseeking,1
122535,49583,seny,1
122536,49602,onefitforall,1
122537,49598,predeterminant,1
122538,49595,pasará,1
122539,49594,gobierno,1
122540,49593,estupido,1
122541,49592,plano,1
122542,49585,lomborg,1
122543,49581,againstsocial,1
122544,49546,expressionliberalisation,1
122545,49571,highborn,1
122546,49570,beltrán,1
122547,49569,supersedence,1
122548,49561,policyyes,1
122549,49558,hechos,1
122550,49555,reendorsement,1
122551,49548,bgeps,1
122552,49491,b5000302,1
122553,49485,fixedtime,1
122554,49484,clarifier,1
122555,49413,b500932002,1
122556,49420,b500572002,1
122557,49419,dybkær,1
122558,49418,b500942002,1
122559,49417,b500862002,1
122560,49416,b500772002,1
122561,49415,b500692002,1
122562,49414,b500632002,1
122563,49411,b500852002,1
122564,49422,b500702002,1
122565,49410,compos,1
122566,49409,b500762002,1
122567,49408,b500682002,1
122568,49407,b500622002,1
122569,49406,b500552002,1
122570,49402,b500922002,1
122571,49401,b500842002,1
122572,49421,b500642002,1
122573,49423,b500782002,1
122574,49483,andexception,1
122575,49452,kaluga,1
122576,49482,ofexclusion,1
122577,49481,89391ec,1
122578,49472,b500802002,1
122579,49471,b500712002,1
122580,49465,intereritrean,1
122581,49457,quasimonarchic,1
122582,49454,incourrier,1
122583,49451,sutyagin,1
122584,49424,b500872002,1
122585,49450,nitikin,1
122586,49447,windowpanes,1
122587,49446,ustinov,1
122588,49434,intramuscular,1
122589,49431,nondeclaration,1
122590,49428,sedated,1
122591,49425,b500952002,1
122592,49605,tracers,1
122593,49612,projectparliamentarians,1
122594,49802,gimondi,1
122595,49613,projectno,1
122596,49764,codesit,1
122597,49762,a500272002,1
122598,49761,thisarms,1
122599,49759,socalledseparatists,1
122600,49758,socalledcommitted,1
122601,49757,socalleddesire,1
122602,49756,sulitzer,1
122603,49754,newclean,1
122604,49753,isimmune,1
122605,49750,ahousewife,1
122606,49749,thedemain,1
122607,49746,portugalete,1
122608,49745,cabezudo,1
122609,49744,thefeminine,1
122610,49741,ofhomoeuropeus,1
122611,49733,20002316,1
122612,49729,ofchaotic,1
122613,49765,url,1
122614,49766,buitenwegcosta,1
122615,49767,a500572002,1
122616,49784,thelosers,1
122617,49800,bartali,1
122618,49799,coppi,1
122619,49798,a500142002,1
122620,49797,parliamentreiterates,1
122621,49795,a500282002,1
122622,49788,beinglittle,1
122623,49785,thestrongest,1
122624,49783,thewinners,1
122625,49768,aninterinstitutional,1
122626,49780,nextrio10,1
122627,49779,a500242002,1
122628,49778,a500312002,1
122629,49777,jiménezbeltran,1
122630,49776,tofoster,1
122631,49774,withcapital,1
122632,49773,confusingsocial,1
122633,49728,portsmouths,1
122634,49721,ariadna,1
122635,49718,bellas,1
122636,49646,á500282002,1
122637,49663,geniality,1
122638,49656,pacha,1
122639,49651,jerevan,1
122640,49650,armenianazerbaijani,1
122641,49649,kocharian,1
122642,49648,alijev,1
122643,49647,beingpartly,1
122644,49642,specialfund,1
122645,49667,anorganisation,1
122646,49636,á500242002,1
122647,49632,á500272002,1
122648,49630,nativelanguage,1
122649,49629,particularthe,1
122650,49620,twothousandandone,1
122651,49618,dispensingwinners,1
122652,49615,guatanamo,1
122653,49666,ofneocolonialism,1
122654,49670,adzharia,1
122655,49717,círculo,1
122656,49696,933,1
122657,49713,bruckmanns,1
122658,49712,aconstituent,1
122659,49711,aboutpostculture,1
122660,49710,20002317,1
122661,49707,largos,1
122662,49702,laboriousness,1
122663,49698,mound,1
122664,49695,20002315,1
122665,49677,overmighty,1
122666,49693,1113,1
122667,49689,20010166,1
122668,49688,c503482001,1
122669,49685,pedestrianised,1
122670,49681,á500142002,1
122671,49679,newsilk,1
122672,49678,outofbounds,1
122673,50278,solidifies,1
122674,50280,kreutzfeldjacobs,1
122675,50281,stercoral,1
122676,50835,lisbonspirit,1
122677,50791,taamallah,1
122678,50790,madouri,1
122679,50788,turgunaliev,1
122680,50787,topchubek,1
122681,50784,azimbek,1
122682,50777,dudeu,1
122683,50770,bessarabian,1
122684,50769,veronin,1
122685,50768,secareanu,1
122686,50761,voranin,1
122687,50756,craftiness,1
122688,50755,termstolen,1
122689,50754,b501712002,1
122690,50753,b501622002,1
122691,50752,b501612002,1
122692,50751,b501522002,1
122693,50750,b501422002,1
122694,50796,ganouch,1
122695,50798,jabarmadouri,1
122696,50799,b501432002,1
122697,50811,b501362002,1
122698,50826,hrvatski,1
122699,50822,20010275,1
122700,50821,c506522001,1
122701,50819,a500292002,1
122702,50818,wrangled,1
122703,50813,b501542002,1
122704,50812,b501442002,1
122705,50810,b501352002,1
122706,50800,b501482002,1
122707,50809,ecsri,1
122708,50808,paradiselike,1
122709,50807,armistices,1
122710,50804,b501722002,1
122711,50803,b501632002,1
122712,50802,b501572002,1
122713,50801,b501532002,1
122714,50749,b501332002,1
122715,50746,b501642002,1
122716,50745,b501562002,1
122717,50709,b501492002,1
122718,50716,catalina,1
122719,50715,withtirofijo,1
122720,50714,pozos,1
122721,50713,b501682002,1
122722,50712,b501672002,1
122723,50711,b501602002,1
122724,50710,b501592002,1
122725,50708,b501462002,1
122726,50722,organisationhuman,1
122727,50705,semisincere,1
122728,50704,mentionsocial,1
122729,50703,ensuringthat,1
122730,50702,prioritiesshould,1
122731,50701,leastthe,1
122732,50695,imposeglobal,1
122733,50691,theunilateralism,1
122734,50721,sayread,1
122735,50724,nonmilitaristic,1
122736,50744,b501412002,1
122737,50736,b501692002,1
122738,50743,b501702002,1
122739,50742,b501652002,1
122740,50741,b501512002,1
122741,50740,b501452002,1
122742,50739,b501402002,1
122743,50738,b501342002,1
122744,50737,b501732002,1
122745,50735,b501662002,1
122746,50725,bétancour,1
122747,50734,b501582202,1
122748,50733,b501392002,1
122749,50732,chickenpox,1
122750,50731,b501502002,1
122751,50730,b501472002,1
122752,50729,b501382002,1
122753,50728,b501322002,1
122754,50830,parliamentcroatia,1
122755,50846,nonhousehold,1
122756,50685,organisationsrules,1
122757,50854,ezio,1
122758,51034,20010076,1
122759,51033,c501162001,1
122760,51032,a500992002,1
122761,51015,socalledtartan,1
122762,51010,telly,1
122763,51008,lawenforcing,1
122764,51007,offootball,1
122765,51003,prominents,1
122766,51002,socalledfootball,1
122767,50996,policerun,1
122768,50992,500472002,1
122769,50990,agrimining,1
122770,50989,kern,1
122771,50984,sembrar,1
122772,50981,bookmein,1
122773,50979,entitledmein,1
122774,50976,bemein,1
122775,51037,applywithout,1
122776,51043,aredead,1
122777,51044,efect,1
122778,51084,activitiesout,1
122779,51108,selftormenting,1
122780,51102,telescoped,1
122781,51101,b34301,1
122782,51100,b58,1
122783,51089,9105,1
122784,51088,9928,1
122785,51085,aidcos,1
122786,51082,and41,1
122787,51046,europeanunionlevel,1
122788,51080,nonjustified,1
122789,51076,refugeesin,1
122790,51074,firstsafe,1
122791,51073,jetsam,1
122792,51071,serbska,1
122793,51068,lawlessly,1
122794,51054,buijtenwegs,1
122795,50975,calledstraight,1
122796,50974,urdaniz,1
122797,50973,andoni,1
122798,50879,overliteral,1
122799,50900,karri,1
122800,50897,contentedness,1
122801,50892,selfcelebration,1
122802,50890,sayseliminate,1
122803,50889,ofreduce,1
122804,50885,batisuna,1
122805,50881,workingwith,1
122806,50876,consistentlyapplied,1
122807,50916,taoisigh,1
122808,50872,summititis,1
122809,50869,forinterconnectiveness,1
122810,50865,devotedly,1
122811,50861,estorial,1
122812,50858,rve,1
122813,50856,dantona,1
122814,50855,tarantelli,1
122815,50913,müllerarmak,1
122816,50917,devalera,1
122817,50969,followstorrential,1
122818,50945,andorratype,1
122819,50965,priedes,1
122820,50957,acclaiming,1
122821,50953,monopolistically,1
122822,50952,immoveability,1
122823,50951,socalledliberalization,1
122824,50949,thosetechnical,1
122825,50946,olivenca,1
122826,50943,ukspanish,1
122827,50919,cosgrove,1
122828,50940,b501802002,1
122829,50935,28page,1
122830,50934,commenta,1
122831,50933,schoolwork,1
122832,50926,highergrade,1
122833,50925,sawfish,1
122834,50921,fáils,1
122835,50689,thestrong,1
122836,50684,thesteel,1
122837,50285,sumps,1
122838,50517,1270,1
122839,50450,doctrineill,1
122840,50446,tonys,1
122841,50436,belligerency,1
122842,50431,broadside,1
122843,50429,usproduced,1
122844,50428,usmanufactured,1
122845,50422,lesbianism,1
122846,50418,chadors,1
122847,50417,nightshift,1
122848,50415,fromfundamentalist,1
122849,50412,coeducational,1
122850,50411,rapkayturmes,1
122851,50409,turmesrapkay,1
122852,50407,definingsludge,1
122853,50405,314vote,1
122854,50402,pauling,1
122855,50401,linus,1
122856,50452,brutus,1
122857,50456,b5001002,1
122858,50458,b5001102,1
122859,50478,reformism,1
122860,50514,blameoriented,1
122861,50513,investorprotection,1
122862,50504,authoritysome,1
122863,50498,capitaladequacy,1
122864,50497,theenronproof,1
122865,50495,ultratechnical,1
122866,50481,imac,1
122867,50475,callspositive,1
122868,50460,gaygusuz,1
122869,50474,technologicalinnovation,1
122870,50468,20022014,1
122871,50466,termedcouncil,1
122872,50464,148171,1
122873,50463,opinioncoordination,1
122874,50462,c9599,1
122875,50461,ballbearings,1
122876,50400,nutriments,1
122877,50399,whorepresent,1
122878,50398,proline,1
122879,50317,trabant,1
122880,50339,4535,1
122881,50335,zeman,1
122882,50333,aeuropeanstyle,1
122883,50332,twoplusfour,1
122884,50329,viegrad,1
122885,50321,thisachievement,1
122886,50318,unioneuropes,1
122887,50310,pillau,1
122888,50344,overambition,1
122889,50305,reconveyance,1
122890,50297,elevenfigure,1
122891,50296,sewagetreatment,1
122892,50294,20002318,1
122893,50292,a504592001,1
122894,50291,swinefever,1
122895,50289,carrioneating,1
122896,50340,fellowplayer,1
122897,50345,45year,1
122898,50395,lipobay,1
122899,50376,20012249,1
122900,50393,raths,1
122901,50390,connivers,1
122902,50388,whichguaranteed,1
122903,50385,thusurges,1
122904,50383,beidentification,1
122905,50382,wordidentity,1
122906,50377,gustaffson,1
122907,50375,c505982001,1
122908,50346,poorlyrun,1
122909,50374,a500552002,1
122910,50372,c503762001,1
122911,50367,ascowardice,1
122912,50365,maecenas,1
122913,50354,europeamerica,1
122914,50353,here11,1
122915,50348,silverware,1
122916,50516,shakedown,1
122917,50520,h006302,1
122918,50681,bisected,1
122919,50521,h010802,1
122920,50633,20002303,1
122921,50632,a500452002,1
122922,50628,comit,1
122923,50627,broadleaf,1
122924,50624,20010276,1
122925,50623,c506782001,1
122926,50621,a500652002,1
122927,50620,10351972,1
122928,50619,5582001,1
122929,50617,nougat,1
122930,50615,organolectic,1
122931,50612,moralesgouvenne,1
122932,50611,mcmullen,1
122933,50610,willoughby,1
122934,50609,paquay,1
122935,50607,tidiedup,1
122936,50606,grotiuscivil,1
122937,50635,structurallychallenged,1
122938,50636,principlevalue,1
122939,50637,xy,1
122940,50663,thehonourable,1
122941,50678,200220032004,1
122942,50675,cuhnas,1
122943,50674,mavra,1
122944,50673,tsebelia,1
122945,50672,smokepolluted,1
122946,50671,ojedas,1
122947,50670,forinsider,1
122948,50658,farela,1
122949,50644,a500412002,1
122950,50655,20010301,1
122951,50654,c500402002,1
122952,50651,a500402002,1
122953,50649,15871998,1
122954,50648,20010200,1
122955,50647,c504462001,1
122956,50645,158798,1
122957,50605,communityspecific,1
122958,50604,b500092002,1
122959,50602,20010243,1
122960,50538,resolvingwithin,1
122961,50557,disclosable,1
122962,50556,annualshelf,1
122963,50552,h009002,1
122964,50546,h008502,1
122965,50545,blahblah,1
122966,50543,h008402,1
122967,50540,iiconduct,1
122968,50534,h007602,1
122969,50562,banesto,1
122970,50529,849501,1
122971,50528,h006602,1
122972,50526,096701,1
122973,50525,suchanalyses,1
122974,50524,violentyouth,1
122975,50523,suchmanipulation,1
122976,50522,2912002,1
122977,50559,doublegearing,1
122978,50566,a500612002,1
122979,50601,c505092001,1
122980,50582,taxational,1
122981,50599,a500492002,1
122982,50593,20012012,1
122983,50592,a500502002,1
122984,50588,stiffest,1
122985,50585,20012021,1
122986,50584,gonzàles,1
122987,50583,a504092001,1
122988,50580,vedovas,1
122989,50567,c504022001,1
122990,50579,moveables,1
122991,50575,anyrace,1
122992,50574,mundell,1
122993,50571,20012248,1
122994,50570,c505972001,1
122995,50569,a500482002,1
122996,50568,20010164,1
122997,49400,b500752002,1
122998,49398,b500542002,1
122999,47809,18451849,1
123000,48310,ipps,1
123001,48358,sicilys,1
123002,48356,fortyton,1
123003,48355,overfatigued,1
123004,48352,socalledstudent,1
123005,48347,1875,1
123006,48342,c504732001,1
123007,48341,1035312001,1
123008,48340,311893,1
123009,48338,20000060,1
123010,48337,c504332001,1
123011,48336,906812001,1
123012,48333,informalspace,1
123013,48331,anyrogue,1
123014,48329,sayswhich,1
123015,48328,phraseeuropean,1
123016,48325,everythingnot,1
123017,48324,galileis,1
123018,48361,owneroperator,1
123019,48362,normallyresident,1
123020,48370,titlefrom,1
123021,48421,asraw,1
123022,48432,otherhow,1
123023,48431,overheard,1
123024,48429,flowerbeds,1
123025,48428,daviesi,1
123026,48426,20012143,1
123027,48425,c503432001,1
123028,48424,parliamentelements,1
123029,48419,lavarras,1
123030,48371,cfpstands,1
123031,48405,bestloved,1
123032,48404,portlanouvelle,1
123033,48402,mediterraneanspecific,1
123034,48400,bluefinned,1
123035,48399,meshsize,1
123036,48395,aglia,1
123037,48381,ormore,1
123038,48317,astar,1
123039,48309,fluffy,1
123040,49397,boumédiennethiery,1
123041,48304,europeanecolabels,1
123042,48228,calledcounterfeit,1
123043,48227,threeprein,1
123044,48225,roundingup,1
123045,48220,europeconsciousness,1
123046,48217,ferranti,1
123047,48209,designationcommon,1
123048,48208,particularlywhining,1
123049,48205,contrarymore,1
123050,48204,lliure,1
123051,48202,republicana,1
123052,48201,esquerra,1
123053,48199,ismás,1
123054,48198,senyor,1
123055,48196,achievemore,1
123056,48193,bymore,1
123057,48191,ofsunset,1
123058,48190,governingeuropean,1
123059,48233,c503672000,1
123060,48240,toed,1
123061,48241,wordingthe,1
123062,48272,c505242001,1
123063,48298,tentear,1
123064,48296,sustainablyproduced,1
123065,48282,c504342001,1
123066,48281,1107612001,1
123067,48279,crossfunctional,1
123068,48277,luminosity,1
123069,48274,ruddy,1
123070,48271,36582001,1
123071,48242,contractedout,1
123072,48270,a504542001,1
123073,48268,coalgenerated,1
123074,48267,9422,1
123075,48252,tocollective,1
123076,48250,theflorian,1
123077,48246,socalledtariff,1
123078,48244,phraselevel,1
123079,48433,pensionersthat,1
123080,48434,lowtraffic,1
123081,48436,designationintellectual,1
123082,48437,7983,1
123083,48633,wordequivalence,1
123084,48625,sonntag,1
123085,48623,notoriousconstructive,1
123086,48622,withconstructive,1
123087,48621,disputations,1
123088,48610,owneroccupied,1
123089,48603,c502032001,1
123090,48600,woodpile,1
123091,48597,thatworkers,1
123092,48596,titleworkers,1
123093,48588,austrianbased,1
123094,48587,consigners,1
123095,48583,europ,1
123096,48575,nonused,1
123097,48570,socalledc,1
123098,48566,writtenthere,1
123099,48564,takemeasures,1
123100,48634,nit,1
123101,48636,1901,1
123102,48638,autobiographically,1
123103,48656,á500162002,1
123104,48675,c504722001,1
123105,48674,840212001,1
123106,48666,everspiralling,1
123107,48664,bootlegging,1
123108,48661,abscissa,1
123109,48660,tobaccofarming,1
123110,48657,hiking,1
123111,48655,verba,1
123112,48639,autobiographical,1
123113,48654,ipsissima,1
123114,48650,andruinitis,1
123115,48647,beovernewsed,1
123116,48645,videoclips,1
123117,48643,writethe,1
123118,48642,namelyequal,1
123119,48641,thatequivalence,1
123120,48563,porosity,1
123121,48561,forintegration,1
123122,48558,grating,1
123123,48454,jesuswhat,1
123124,48469,a504442001,1
123125,48466,tickle,1
123126,48461,asdisastrous,1
123127,48460,sandeels,1
123128,48459,withmerluzzo,1
123129,48456,replythis,1
123130,48455,aren,1
123131,48453,grantingsubstantial,1
123132,48471,c504432001,1
123133,48451,telescopes,1
123134,48450,moons,1
123135,48449,industryreap,1
123136,48446,dalmas,1
123137,48445,introducinggood,1
123138,48442,ofuniform,1
123139,48438,8690,1
123140,48470,111782001,1
123141,48472,20010825,1
123142,48550,10912001,1
123143,48505,throatache,1
123144,48540,severer,1
123145,48534,macioci,1
123146,48532,wordscrossborder,1
123147,48524,wordslargescale,1
123148,48515,withlamfalussy,1
123149,48511,regurgitates,1
123150,48509,leibnitz,1
123151,48503,nonretail,1
123152,48477,tinges,1
123153,48496,b500012002,1
123154,48493,indicatespossible,1
123155,48492,20012069,1
123156,48490,a504492001,1
123157,48481,20012188,1
123158,48480,c504682001,1
123159,48478,monterero,1
123160,48189,jobdestroying,1
123161,48186,outmore,1
123162,48183,warslike,1
123163,47980,anddynamic,1
123164,47927,quoteupdating,1
123165,47926,prelaeken,1
123166,47922,catfight,1
123167,47921,beethovenesque,1
123168,47920,lehneméndez,1
123169,47917,epithethistoric,1
123170,47912,stresstemporary,1
123171,47910,councilbelgian,1
123172,47908,titbit,1
123173,47903,feminin,1
123174,47899,rounder,1
123175,47896,sayinghoneymoon,1
123176,47895,titleassistance,1
123177,47893,austromerluzzo,1
123178,47891,esteven,1
123179,47889,sayregional,1
123180,47888,notlesserused,1
123181,47929,reextend,1
123182,47931,ioanina,1
123183,47932,aperitifs,1
123184,47960,thenthank,1
123185,47975,sheepishly,1
123186,47974,chabert,1
123187,47973,wordsregions,1
123188,47972,isregions,1
123189,47970,meno,1
123190,47963,waypoint,1
123191,47962,titlemore,1
123192,47957,iswoman,1
123193,47933,ripened,1
123194,47955,transformingcommunity,1
123195,47953,britishled,1
123196,47952,worthtype,1
123197,47951,proflemish,1
123198,47943,dewael,1
123199,47938,valerie,1
123200,47937,dogfight,1
123201,47887,thelesserused,1
123202,47886,wasregional,1
123203,47885,20012156,1
123204,47825,b507612001,1
123205,47841,b507732001,1
123206,47835,nightvision,1
123207,47830,b508102001,1
123208,47829,b508072001,1
123209,47828,b507942001,1
123210,47827,b507802001,1
123211,47826,b507722001,1
